"lhs" "" "rhs" "support" "confidence" "lift"
"[307]" "{신청,지하}" "=>" "{참고}" 0.32258064516129 0.714285714285714 1.16541353383459
"[308]" "{소요,지하}" "=>" "{기간}" 0.193548387096774 0.75 1.05681818181818
"[309]" "{소요,지하}" "=>" "{오늘}" 0.225806451612903 0.875 1.00462962962963
"[310]" "{소요,지하}" "=>" "{신청}" 0.225806451612903 0.875 0.935344827586207
"[311]" "{도움,지하}" "=>" "{오늘}" 0.258064516129032 0.727272727272727 0.835016835016835
"[312]" "{도움,지하}" "=>" "{신청}" 0.290322580645161 0.818181818181818 0.87460815047022
"[313]" "{기간,지하}" "=>" "{오늘}" 0.32258064516129 0.909090909090909 1.04377104377104
"[314]" "{오늘,지하}" "=>" "{기간}" 0.32258064516129 0.769230769230769 1.08391608391608
"[315]" "{기간,지하}" "=>" "{신청}" 0.354838709677419 1 1.06896551724138
"[316]" "{신청,지하}" "=>" "{기간}" 0.354838709677419 0.785714285714286 1.10714285714286
"[317]" "{오늘,지하}" "=>" "{신청}" 0.419354838709677 1 1.06896551724138
"[318]" "{신청,지하}" "=>" "{오늘}" 0.419354838709677 0.928571428571429 1.06613756613757
"[319]" "{금요일,참고}" "=>" "{기간}" 0.290322580645161 0.9 1.26818181818182
"[320]" "{금요일,기간}" "=>" "{참고}" 0.290322580645161 0.9 1.46842105263158
"[321]" "{금요일,참고}" "=>" "{오늘}" 0.32258064516129 1 1.14814814814815
"[322]" "{금요일,참고}" "=>" "{신청}" 0.32258064516129 1 1.06896551724138
"[323]" "{금요일,소요}" "=>" "{기간}" 0.225806451612903 0.7 0.986363636363636
"[324]" "{금요일,기간}" "=>" "{소요}" 0.225806451612903 0.7 1.085
"[325]" "{금요일,소요}" "=>" "{오늘}" 0.32258064516129 1 1.14814814814815
"[326]" "{금요일,소요}" "=>" "{신청}" 0.32258064516129 1 1.06896551724138
"[327]" "{금요일,도움}" "=>" "{오늘}" 0.32258064516129 1 1.14814814814815
"[328]" "{금요일,도움}" "=>" "{신청}" 0.32258064516129 1 1.06896551724138
"[329]" "{금요일,기간}" "=>" "{오늘}" 0.32258064516129 1 1.14814814814815
"[330]" "{금요일,기간}" "=>" "{신청}" 0.32258064516129 1 1.06896551724138
"[331]" "{금요일,오늘}" "=>" "{신청}" 0.516129032258065 1 1.06896551724138
"[332]" "{금요일,신청}" "=>" "{오늘}" 0.516129032258065 1 1.14814814814815
"[333]" "{소요,참고}" "=>" "{기간}" 0.419354838709677 1 1.40909090909091
"[334]" "{기간,참고}" "=>" "{소요}" 0.419354838709677 0.722222222222222 1.11944444444444
"[335]" "{기간,소요}" "=>" "{참고}" 0.419354838709677 0.8125 1.32565789473684
"[336]" "{소요,참고}" "=>" "{오늘}" 0.387096774193548 0.923076923076923 1.05982905982906
"[337]" "{소요,참고}" "=>" "{신청}" 0.419354838709677 1 1.06896551724138
"[338]" "{도움,참고}" "=>" "{기간}" 0.32258064516129 0.909090909090909 1.28099173553719
"[339]" "{기간,도움}" "=>" "{참고}" 0.32258064516129 0.714285714285714 1.16541353383459
"[340]" "{도움,참고}" "=>" "{오늘}" 0.32258064516129 0.909090909090909 1.04377104377104
"[341]" "{도움,참고}" "=>" "{신청}" 0.354838709677419 1 1.06896551724138
"[342]" "{기간,참고}" "=>" "{오늘}" 0.548387096774194 0.944444444444444 1.0843621399177
"[343]" "{오늘,참고}" "=>" "{기간}" 0.548387096774194 0.944444444444444 1.33080808080808
"[344]" "{기간,오늘}" "=>" "{참고}" 0.548387096774194 0.85 1.38684210526316
"[345]" "{기간,참고}" "=>" "{신청}" 0.580645161290323 1 1.06896551724138
"[346]" "{신청,참고}" "=>" "{기간}" 0.580645161290323 0.947368421052632 1.33492822966507
"[347]" "{기간,신청}" "=>" "{참고}" 0.580645161290323 0.818181818181818 1.33492822966507
"[348]" "{오늘,참고}" "=>" "{신청}" 0.580645161290323 1 1.06896551724138
"[349]" "{신청,참고}" "=>" "{오늘}" 0.580645161290323 0.947368421052632 1.08771929824561
"[350]" "{도움,소요}" "=>" "{기간}" 0.32258064516129 0.769230769230769 1.08391608391608
"[351]" "{기간,도움}" "=>" "{소요}" 0.32258064516129 0.714285714285714 1.10714285714286
"[352]" "{도움,소요}" "=>" "{오늘}" 0.354838709677419 0.846153846153846 0.971509971509971
"[353]" "{도움,소요}" "=>" "{신청}" 0.387096774193548 0.923076923076923 0.986737400530504
"[354]" "{기간,소요}" "=>" "{오늘}" 0.483870967741935 0.9375 1.07638888888889
"[355]" "{소요,오늘}" "=>" "{기간}" 0.483870967741935 0.833333333333333 1.17424242424242
"[356]" "{기간,오늘}" "=>" "{소요}" 0.483870967741935 0.75 1.1625
"[357]" "{기간,소요}" "=>" "{신청}" 0.516129032258065 1 1.06896551724138
"[358]" "{소요,신청}" "=>" "{기간}" 0.516129032258065 0.842105263157895 1.1866028708134
"[359]" "{기간,신청}" "=>" "{소요}" 0.516129032258065 0.727272727272727 1.12727272727273
"[360]" "{소요,오늘}" "=>" "{신청}" 0.580645161290323 1 1.06896551724138
"[361]" "{소요,신청}" "=>" "{오늘}" 0.580645161290323 0.947368421052632 1.08771929824561
"[362]" "{기간,도움}" "=>" "{오늘}" 0.387096774193548 0.857142857142857 0.984126984126984
"[363]" "{도움,오늘}" "=>" "{기간}" 0.387096774193548 0.705882352941177 0.994652406417112
"[364]" "{기간,도움}" "=>" "{신청}" 0.451612903225806 1 1.06896551724138
"[365]" "{도움,신청}" "=>" "{기간}" 0.451612903225806 0.736842105263158 1.03827751196172
"[366]" "{도움,오늘}" "=>" "{신청}" 0.548387096774194 1 1.06896551724138
"[367]" "{도움,신청}" "=>" "{오늘}" 0.548387096774194 0.894736842105263 1.02729044834308
"[368]" "{기간,오늘}" "=>" "{신청}" 0.645161290322581 1 1.06896551724138
"[369]" "{기간,신청}" "=>" "{오늘}" 0.645161290322581 0.909090909090909 1.04377104377104
"[370]" "{신청,오늘}" "=>" "{기간}" 0.645161290322581 0.740740740740741 1.04377104377104
"[371]" "{기본,선발,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[372]" "{선발,신청,최대}" "=>" "{기본}" 0.129032258064516 0.8 1.77142857142857
"[373]" "{기본,신청,최대}" "=>" "{선발}" 0.129032258064516 0.8 2.75555555555556
"[374]" "{선발,소요,최대}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[375]" "{선발,오늘,최대}" "=>" "{소요}" 0.129032258064516 1 1.55
"[376]" "{선발,소요,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[377]" "{선발,신청,최대}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[378]" "{기간,선발,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[379]" "{선발,신청,최대}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[380]" "{선발,오늘,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[381]" "{선발,신청,최대}" "=>" "{오늘}" 0.129032258064516 0.8 0.918518518518519
"[382]" "{기본,등등,선발}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[383]" "{등등,선발,신청}" "=>" "{기본}" 0.129032258064516 1 2.21428571428571
"[384]" "{기본,선발,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[385]" "{기간,기본,선발}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[386]" "{기본,선발,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[387]" "{기본,선발,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[388]" "{기본,선발,소요}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[389]" "{기본,선발,소요}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[390]" "{기간,기본,선발}" "=>" "{오늘}" 0.129032258064516 0.8 0.918518518518519
"[391]" "{기간,기본,선발}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[392]" "{기본,선발,신청}" "=>" "{기간}" 0.161290322580645 0.714285714285714 1.00649350649351
"[393]" "{기간,선발,신청}" "=>" "{기본}" 0.161290322580645 0.714285714285714 1.58163265306122
"[394]" "{기본,선발,오늘}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[395]" "{기본,선발,신청}" "=>" "{오늘}" 0.193548387096774 0.857142857142857 0.984126984126984
"[396]" "{선발,신청,오늘}" "=>" "{기본}" 0.193548387096774 0.75 1.66071428571429
"[397]" "{기간,선발,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[398]" "{선발,신청,지하}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[399]" "{선발,소요,참고}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[400]" "{기간,선발,참고}" "=>" "{소요}" 0.161290322580645 0.833333333333333 1.29166666666667
"[401]" "{기간,선발,소요}" "=>" "{참고}" 0.161290322580645 1 1.63157894736842
"[402]" "{선발,소요,참고}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[403]" "{선발,오늘,참고}" "=>" "{소요}" 0.161290322580645 0.833333333333333 1.29166666666667
"[404]" "{선발,소요,오늘}" "=>" "{참고}" 0.161290322580645 0.833333333333333 1.35964912280702
"[405]" "{선발,소요,참고}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[406]" "{선발,신청,참고}" "=>" "{소요}" 0.161290322580645 0.833333333333333 1.29166666666667
"[407]" "{선발,소요,신청}" "=>" "{참고}" 0.161290322580645 0.833333333333333 1.35964912280702
"[408]" "{기간,선발,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[409]" "{선발,오늘,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[410]" "{기간,선발,오늘}" "=>" "{참고}" 0.193548387096774 1 1.63157894736842
"[411]" "{기간,선발,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[412]" "{선발,신청,참고}" "=>" "{기간}" 0.193548387096774 1 1.40909090909091
"[413]" "{기간,선발,신청}" "=>" "{참고}" 0.193548387096774 0.857142857142857 1.3984962406015
"[414]" "{선발,오늘,참고}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[415]" "{선발,신청,참고}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[416]" "{선발,신청,오늘}" "=>" "{참고}" 0.193548387096774 0.75 1.22368421052632
"[417]" "{기간,선발,소요}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[418]" "{선발,소요,오늘}" "=>" "{기간}" 0.161290322580645 0.833333333333333 1.17424242424242
"[419]" "{기간,선발,오늘}" "=>" "{소요}" 0.161290322580645 0.833333333333333 1.29166666666667
"[420]" "{기간,선발,소요}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[421]" "{선발,소요,신청}" "=>" "{기간}" 0.161290322580645 0.833333333333333 1.17424242424242
"[422]" "{기간,선발,신청}" "=>" "{소요}" 0.161290322580645 0.714285714285714 1.10714285714286
"[423]" "{선발,소요,오늘}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[424]" "{선발,소요,신청}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[425]" "{선발,신청,오늘}" "=>" "{소요}" 0.193548387096774 0.75 1.1625
"[426]" "{기간,도움,선발}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[427]" "{도움,선발,신청}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[428]" "{기간,선발,오늘}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[429]" "{기간,선발,신청}" "=>" "{오늘}" 0.193548387096774 0.857142857142857 0.984126984126984
"[430]" "{선발,신청,오늘}" "=>" "{기간}" 0.193548387096774 0.75 1.05681818181818
"[431]" "{기본,지역,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[432]" "{기본,신청,최대}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[433]" "{기본,신청,지역}" "=>" "{최대}" 0.129032258064516 0.8 2.75555555555556
"[434]" "{소요,지역,최대}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[435]" "{오늘,지역,최대}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[436]" "{소요,지역,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[437]" "{기간,지역,최대}" "=>" "{오늘}" 0.129032258064516 0.8 0.918518518518519
"[438]" "{오늘,지역,최대}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[439]" "{기간,지역,최대}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[440]" "{신청,지역,최대}" "=>" "{기간}" 0.161290322580645 0.833333333333333 1.17424242424242
"[441]" "{기간,신청,최대}" "=>" "{지역}" 0.161290322580645 0.714285714285714 1.58163265306122
"[442]" "{오늘,지역,최대}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[443]" "{신청,지역,최대}" "=>" "{오늘}" 0.161290322580645 0.833333333333333 0.95679012345679
"[444]" "{신청,오늘,최대}" "=>" "{지역}" 0.161290322580645 0.714285714285714 1.58163265306122
"[445]" "{기간,기본,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[446]" "{기본,신청,최대}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[447]" "{기본,오늘,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[448]" "{기본,신청,최대}" "=>" "{오늘}" 0.129032258064516 0.8 0.918518518518519
"[449]" "{기간,지하,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[450]" "{신청,지하,최대}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[451]" "{금요일,오늘,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[452]" "{금요일,신청,최대}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[453]" "{소요,참고,최대}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[454]" "{기간,참고,최대}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[455]" "{기간,소요,최대}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[456]" "{소요,참고,최대}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[457]" "{오늘,참고,최대}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[458]" "{소요,참고,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[459]" "{신청,참고,최대}" "=>" "{소요}" 0.129032258064516 0.8 1.24
"[460]" "{기간,참고,최대}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[461]" "{오늘,참고,최대}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[462]" "{기간,오늘,최대}" "=>" "{참고}" 0.161290322580645 0.833333333333333 1.35964912280702
"[463]" "{기간,참고,최대}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[464]" "{신청,참고,최대}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[465]" "{기간,신청,최대}" "=>" "{참고}" 0.161290322580645 0.714285714285714 1.16541353383459
"[466]" "{오늘,참고,최대}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[467]" "{신청,참고,최대}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[468]" "{신청,오늘,최대}" "=>" "{참고}" 0.161290322580645 0.714285714285714 1.16541353383459
"[469]" "{기간,소요,최대}" "=>" "{오늘}" 0.161290322580645 1 1.14814814814815
"[470]" "{소요,오늘,최대}" "=>" "{기간}" 0.161290322580645 0.833333333333333 1.17424242424242
"[471]" "{기간,오늘,최대}" "=>" "{소요}" 0.161290322580645 0.833333333333333 1.29166666666667
"[472]" "{기간,소요,최대}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[473]" "{소요,신청,최대}" "=>" "{기간}" 0.161290322580645 0.833333333333333 1.17424242424242
"[474]" "{기간,신청,최대}" "=>" "{소요}" 0.161290322580645 0.714285714285714 1.10714285714286
"[475]" "{소요,오늘,최대}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[476]" "{소요,신청,최대}" "=>" "{오늘}" 0.193548387096774 1 1.14814814814815
"[477]" "{신청,오늘,최대}" "=>" "{소요}" 0.193548387096774 0.857142857142857 1.32857142857143
"[478]" "{기간,도움,최대}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[479]" "{도움,신청,최대}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[480]" "{기간,오늘,최대}" "=>" "{신청}" 0.193548387096774 1 1.06896551724138
"[481]" "{기간,신청,최대}" "=>" "{오늘}" 0.193548387096774 0.857142857142857 0.984126984126984
"[482]" "{신청,오늘,최대}" "=>" "{기간}" 0.193548387096774 0.857142857142857 1.20779220779221
"[483]" "{등등,서울,오늘}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[484]" "{등등,서울,신청}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[485]" "{기본,등등,지역}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[486]" "{기본,신청,지역}" "=>" "{등등}" 0.129032258064516 0.8 2.25454545454545
"[487]" "{등등,지역,지하}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[488]" "{등등,지역,참고}" "=>" "{지하}" 0.129032258064516 1 1.9375
"[489]" "{등등,지하,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[490]" "{등등,지역,지하}" "=>" "{기간}" 0.161290322580645 1 1.40909090909091
"[491]" "{기간,등등,지역}" "=>" "{지하}" 0.161290322580645 1 1.9375
"[492]" "{기간,등등,지하}" "=>" "{지역}" 0.161290322580645 0.833333333333333 1.8452380952381
"[493]" "{기간,지역,지하}" "=>" "{등등}" 0.161290322580645 0.714285714285714 2.01298701298701
"[494]" "{등등,지역,지하}" "=>" "{오늘}" 0.129032258064516 0.8 0.918518518518519
"[495]" "{등등,오늘,지역}" "=>" "{지하}" 0.129032258064516 0.8 1.55
"[496]" "{등등,지역,지하}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[497]" "{등등,신청,지역}" "=>" "{지하}" 0.161290322580645 0.833333333333333 1.61458333333333
"[498]" "{등등,신청,지하}" "=>" "{지역}" 0.161290322580645 0.714285714285714 1.58163265306122
"[499]" "{신청,지역,지하}" "=>" "{등등}" 0.161290322580645 0.714285714285714 2.01298701298701
"[500]" "{등등,지역,참고}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[501]" "{기간,등등,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[502]" "{기간,등등,참고}" "=>" "{지역}" 0.129032258064516 0.8 1.77142857142857
"[503]" "{등등,지역,참고}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[504]" "{등등,오늘,지역}" "=>" "{참고}" 0.129032258064516 0.8 1.30526315789474
"[505]" "{등등,지역,참고}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[506]" "{기간,등등,지역}" "=>" "{오늘}" 0.129032258064516 0.8 0.918518518518519
"[507]" "{등등,오늘,지역}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[508]" "{기간,등등,지역}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[509]" "{등등,신청,지역}" "=>" "{기간}" 0.161290322580645 0.833333333333333 1.17424242424242
"[510]" "{기간,등등,신청}" "=>" "{지역}" 0.161290322580645 0.714285714285714 1.58163265306122
"[511]" "{등등,오늘,지역}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[512]" "{등등,신청,지역}" "=>" "{오늘}" 0.161290322580645 0.833333333333333 0.95679012345679
"[513]" "{기본,등등,지하}" "=>" "{기간}" 0.129032258064516 1 1.40909090909091
"[514]" "{기간,기본,등등}" "=>" "{지하}" 0.129032258064516 1 1.9375
"[515]" "{기본,등등,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[516]" "{기간,기본,등등}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[517]" "{기본,등등,오늘}" "=>" "{신청}" 0.161290322580645 1 1.06896551724138
"[518]" "{기본,등등,신청}" "=>" "{오늘}" 0.161290322580645 0.833333333333333 0.95679012345679
"[519]" "{등등,안전,지하}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[520]" "{등등,안전,오늘}" "=>" "{지하}" 0.129032258064516 0.8 1.55
"[521]" "{등등,안전,지하}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
"[522]" "{등등,신청,안전}" "=>" "{지하}" 0.129032258064516 0.8 1.55
"[523]" "{기간,등등,안전}" "=>" "{오늘}" 0.129032258064516 1 1.14814814814815
"[524]" "{등등,안전,오늘}" "=>" "{기간}" 0.129032258064516 0.8 1.12727272727273
"[525]" "{기간,등등,안전}" "=>" "{신청}" 0.129032258064516 1 1.06896551724138
